date,power_consumption
1/31/2017 14:50,33612.1519
1/31/2017 15:00,34213.67089
1/31/2017 15:10,33952.40506
1/31/2017 15:20,33168.60759
1/31/2017 15:30,32743.29114
1/31/2017 15:40,32652.1519
1/31/2017 15:50,32731.13924
1/31/2017 16:00,32652.1519
1/31/2017 16:10,32688.60759
1/31/2017 16:20,32579.24051
1/31/2017 16:30,32390.88608
1/31/2017 16:40,32311.89873
1/31/2017 16:50,32354.43038
1/31/2017 17:00,32433.41772
1/31/2017 17:10,32931.64557
1/31/2017 17:20,33672.91139
1/31/2017 17:30,34973.16456
1/31/2017 17:40,36279.49367
1/31/2017 17:50,38485.06329
1/31/2017 18:00,41097.72152
1/31/2017 18:10,42610.63291
1/31/2017 18:20,43291.13924
1/31/2017 18:30,43357.97468
1/31/2017 18:40,43534.17722
1/31/2017 18:50,43254.68354
1/31/2017 19:00,43285.06329
1/31/2017 19:10,42993.41772
1/31/2017 19:20,42963.03797
1/31/2017 19:30,42786.83544
1/31/2017 19:40,42458.73418
1/31/2017 19:50,42574.17722
1/31/2017 20:00,42349.36709
1/31/2017 20:10,43175.6962
1/31/2017 20:20,43430.88608
1/31/2017 20:30,43297.21519
1/31/2017 20:40,43133.16456
1/31/2017 20:50,42756.4557
1/31/2017 21:00,42373.67089
1/31/2017 21:10,41966.58228
1/31/2017 21:20,41820.75949
1/31/2017 21:30,41401.51899
1/31/2017 21:40,41030.88608
1/31/2017 21:50,40769.62025
1/31/2017 22:00,39864.3038
1/31/2017 22:10,38880.0
1/31/2017 22:20,38278.48101
1/31/2017 22:30,37883.5443
1/31/2017 22:40,37190.88608
1/31/2017 22:50,36218.73418
1/31/2017 23:00,35228.35443
1/31/2017 23:10,34426.32911
1/31/2017 23:20,33685.06329
1/31/2017 23:30,32688.60759
1/31/2017 23:40,31837.97468
1/31/2017 23:50,31084.55696
2/1/2017 0:00,29892.20339
2/1/2017 0:10,29086.77966
2/1/2017 0:20,28244.74576
2/1/2017 0:30,27793.22034
2/1/2017 0:40,27286.77966
2/1/2017 0:50,26731.52542
2/1/2017 1:00,26469.15254
2/1/2017 1:10,25877.28814
2/1/2017 1:20,25419.66102
2/1/2017 1:30,25059.66102
2/1/2017 1:40,24620.33898
2/1/2017 1:50,24284.74576
2/1/2017 2:00,24016.27119
2/1/2017 2:10,23528.13559
2/1/2017 2:20,23296.27119
2/1/2017 2:30,23113.22034
2/1/2017 2:40,23107.11864
2/1/2017 2:50,23046.10169
2/1/2017 3:00,22704.40678
2/1/2017 3:10,22631.18644
2/1/2017 3:20,22332.20339
2/1/2017 3:30,22222.37288
2/1/2017 3:40,22143.05085
2/1/2017 3:50,22124.74576
2/1/2017 4:00,22179.66102
2/1/2017 4:10,22149.15254
2/1/2017 4:20,22179.66102
2/1/2017 4:30,22246.77966
2/1/2017 4:40,22185.76271
2/1/2017 4:50,22338.30508
2/1/2017 5:00,22454.23729
2/1/2017 5:10,22387.11864
2/1/2017 5:20,22356.61017
2/1/2017 5:30,22643.38983
2/1/2017 5:40,23040.0
2/1/2017 5:50,24181.01695
2/1/2017 6:00,24534.91525
2/1/2017 6:10,24663.05085
2/1/2017 6:20,24541.01695
2/1/2017 6:30,24235.9322
2/1/2017 6:40,23772.20339
2/1/2017 6:50,23131.52542
2/1/2017 7:00,22228.47458
2/1/2017 7:10,20855.59322
2/1/2017 7:20,20513.89831
2/1/2017 7:30,20648.13559
2/1/2017 7:40,20867.79661
2/1/2017 7:50,21203.38983
2/1/2017 8:00,21978.30508
2/1/2017 8:10,22808.13559
2/1/2017 8:20,23442.71186
2/1/2017 8:30,23997.9661
2/1/2017 8:40,24791.18644
2/1/2017 8:50,25334.23729
2/1/2017 9:00,25724.74576
2/1/2017 9:10,26054.23729
2/1/2017 9:20,27543.05085
2/1/2017 9:30,27567.45763
2/1/2017 9:40,27012.20339
2/1/2017 9:50,27451.52542
2/1/2017 10:00,28378.98305
2/1/2017 10:10,29160.0
2/1/2017 10:20,29977.62712
2/1/2017 10:30,30929.49153
2/1/2017 10:40,31917.9661
2/1/2017 10:50,32381.69492
2/1/2017 11:00,32601.35593
2/1/2017 11:10,32930.84746
2/1/2017 11:20,33345.76271
2/1/2017 11:30,33583.72881
2/1/2017 11:40,33949.83051
2/1/2017 11:50,34395.25424
2/1/2017 12:00,34523.38983
2/1/2017 12:10,34517.28814
2/1/2017 12:20,34541.69492
2/1/2017 12:30,34840.67797
2/1/2017 12:40,35298.30508
2/1/2017 12:50,35188.47458
2/1/2017 13:00,34865.08475
2/1/2017 13:10,34810.16949
2/1/2017 13:20,34743.05085
2/1/2017 13:30,34560.0
2/1/2017 13:40,34755.25424
2/1/2017 13:50,34712.54237
2/1/2017 14:00,34541.69492
2/1/2017 14:10,34596.61017
2/1/2017 14:20,34370.84746
2/1/2017 14:30,34248.81356
2/1/2017 14:40,34236.61017
2/1/2017 14:50,34151.18644
2/1/2017 15:00,34035.25424
2/1/2017 15:10,33815.59322
2/1/2017 15:20,33925.42373
2/1/2017 15:30,33656.94915
2/1/2017 15:40,33406.77966
2/1/2017 15:50,33492.20339
2/1/2017 16:00,33235.9322
2/1/2017 16:10,33406.77966
2/1/2017 16:20,33120.0
2/1/2017 16:30,32912.54237
2/1/2017 16:40,32784.40678
2/1/2017 16:50,33028.47458
2/1/2017 17:00,33107.79661
2/1/2017 17:10,33077.28814
2/1/2017 17:20,33522.71186
2/1/2017 17:30,34309.83051
2/1/2017 17:40,35255.59322
2/1/2017 17:50,37775.59322
2/1/2017 18:00,40612.88136
2/1/2017 18:10,42620.33898
2/1/2017 18:20,43480.67797
2/1/2017 18:30,43865.08475
2/1/2017 18:40,43663.72881
2/1/2017 18:50,43913.89831
2/1/2017 19:00,43718.64407
2/1/2017 19:10,43498.98305
2/1/2017 19:20,43639.32203
2/1/2017 19:30,43456.27119
2/1/2017 19:40,43242.71186
2/1/2017 19:50,43187.79661
2/1/2017 20:00,42846.10169
2/1/2017 20:10,43053.55932
2/1/2017 20:20,43297.62712
2/1/2017 20:30,42833.89831
2/1/2017 20:40,42962.0339
2/1/2017 20:50,42937.62712
2/1/2017 21:00,42669.15254
2/1/2017 21:10,42461.69492
2/1/2017 21:20,42046.77966
2/1/2017 21:30,41650.16949
2/1/2017 21:40,41107.11864
2/1/2017 21:50,40588.47458
2/1/2017 22:00,40008.81356
2/1/2017 22:10,39386.44068
2/1/2017 22:20,38806.77966
2/1/2017 22:30,38587.11864
2/1/2017 22:40,37983.05085
2/1/2017 22:50,37031.18644
2/1/2017 23:00,35920.67797
2/1/2017 23:10,35194.57627
2/1/2017 23:20,34529.49153
2/1/2017 23:30,33370.16949
2/1/2017 23:40,32674.57627
2/1/2017 23:50,31838.64407
2/2/2017 0:00,30868.47458
2/2/2017 0:10,29800.67797
2/2/2017 0:20,29050.16949
2/2/2017 0:30,28372.88136
2/2/2017 0:40,27726.10169
2/2/2017 0:50,27225.76271
2/2/2017 1:00,26798.64407
2/2/2017 1:10,26188.47458
2/2/2017 1:20,25877.28814
2/2/2017 1:30,25462.37288
2/2/2017 1:40,25029.15254
2/2/2017 1:50,24565.42373
2/2/2017 2:00,24242.0339
2/2/2017 2:10,24126.10169
2/2/2017 2:20,23961.35593
2/2/2017 2:30,23528.13559
2/2/2017 2:40,23369.49153
2/2/2017 2:50,23198.64407
2/2/2017 3:00,22966.77966
2/2/2017 3:10,23155.9322
2/2/2017 3:20,23162.0339
2/2/2017 3:30,22991.18644
2/2/2017 3:40,22930.16949
2/2/2017 3:50,22802.0339
2/2/2017 4:00,22826.44068
2/2/2017 4:10,22753.22034
2/2/2017 4:20,22673.89831
2/2/2017 4:30,22826.44068
2/2/2017 4:40,22362.71186
2/2/2017 4:50,22320.0
2/2/2017 5:00,22582.37288
2/2/2017 5:10,22832.54237
2/2/2017 5:20,22917.9661
2/2/2017 5:30,23082.71186
2/2/2017 5:40,23290.16949
2/2/2017 5:50,24351.86441
2/2/2017 6:00,24370.16949
2/2/2017 6:10,24534.91525
2/2/2017 6:20,24394.57627
2/2/2017 6:30,24498.30508
2/2/2017 6:40,24138.30508
2/2/2017 6:50,23467.11864
2/2/2017 7:00,22484.74576
2/2/2017 7:10,22008.81356
2/2/2017 7:20,21770.84746
2/2/2017 7:30,21532.88136
2/2/2017 7:40,21770.84746
2/2/2017 7:50,21807.45763
2/2/2017 8:00,22301.69492
2/2/2017 8:10,23424.40678
2/2/2017 8:20,24242.0339
2/2/2017 8:30,25126.77966
2/2/2017 8:40,25706.44068
2/2/2017 8:50,25920.0
2/2/2017 9:00,26780.33898
2/2/2017 9:10,27591.86441
2/2/2017 9:20,27939.66102
2/2/2017 9:30,28659.66102
2/2/2017 9:40,29098.98305
2/2/2017 9:50,29629.83051
2/2/2017 10:00,30459.66102
2/2/2017 10:10,31393.22034
2/2/2017 10:20,31704.40678
2/2/2017 10:30,32088.81356
2/2/2017 10:40,32424.40678
2/2/2017 10:50,32857.62712
2/2/2017 11:00,33290.84746
2/2/2017 11:10,33736.27119
2/2/2017 11:20,34077.9661
2/2/2017 11:30,34541.69492
2/2/2017 11:40,34791.86441
2/2/2017 11:50,35011.52542
2/2/2017 12:00,35243.38983
2/2/2017 12:10,35438.64407
2/2/2017 12:20,35310.50847
2/2/2017 12:30,35505.76271
2/2/2017 12:40,35640.0
2/2/2017 12:50,35658.30508
2/2/2017 13:00,35890.16949
2/2/2017 13:10,35713.22034
2/2/2017 13:20,35603.38983
2/2/2017 13:30,35865.76271
2/2/2017 13:40,35664.40678
2/2/2017 13:50,35456.94915
2/2/2017 14:00,35194.57627
2/2/2017 14:10,34840.67797
2/2/2017 14:20,34846.77966
2/2/2017 14:30,34694.23729
2/2/2017 14:40,34614.91525
2/2/2017 14:50,34938.30508
2/2/2017 15:00,35231.18644
2/2/2017 15:10,35432.54237
2/2/2017 15:20,35267.79661
2/2/2017 15:30,34816.27119
2/2/2017 15:40,34505.08475
2/2/2017 15:50,34248.81356
2/2/2017 16:00,34218.30508
2/2/2017 16:10,34370.84746
2/2/2017 16:20,34187.79661
2/2/2017 16:30,34145.08475
2/2/2017 16:40,34297.62712
2/2/2017 16:50,34498.98305
2/2/2017 17:00,34572.20339
2/2/2017 17:10,33833.89831
2/2/2017 17:20,34309.83051
2/2/2017 17:30,35463.05085
2/2/2017 17:40,36872.54237
2/2/2017 17:50,39337.62712
2/2/2017 18:00,41814.91525
2/2/2017 18:10,43596.61017
2/2/2017 18:20,44078.64407
2/2/2017 18:30,44225.08475
2/2/2017 18:40,44096.94915
2/2/2017 18:50,43608.81356
2/2/2017 19:00,43511.18644
2/2/2017 19:10,43547.79661
2/2/2017 19:20,43413.55932
2/2/2017 19:30,43065.76271
2/2/2017 19:40,43102.37288
2/2/2017 19:50,42901.01695
2/2/2017 20:00,42650.84746
2/2/2017 20:10,43157.28814
2/2/2017 20:20,43389.15254
2/2/2017 20:30,43315.9322
2/2/2017 20:40,42901.01695
2/2/2017 20:50,42797.28814
2/2/2017 21:00,42223.72881
2/2/2017 21:10,41900.33898
2/2/2017 21:20,41546.44068
2/2/2017 21:30,41253.55932
2/2/2017 21:40,40856.94915
2/2/2017 21:50,40039.32203
2/2/2017 22:00,39166.77966
2/2/2017 22:10,38886.10169
2/2/2017 22:20,38385.76271
2/2/2017 22:30,37757.28814
2/2/2017 22:40,36872.54237
2/2/2017 22:50,35957.28814
2/2/2017 23:00,35182.37288
2/2/2017 23:10,34578.30508
2/2/2017 23:20,33858.30508
2/2/2017 23:30,32772.20339
2/2/2017 23:40,32003.38983
2/2/2017 23:50,30911.18644
2/3/2017 0:00,30185.08475
2/3/2017 0:10,29599.32203
2/3/2017 0:20,28879.32203
2/3/2017 0:30,28256.94915
2/3/2017 0:40,27646.77966
2/3/2017 0:50,26969.49153
2/3/2017 1:00,26493.55932
2/3/2017 1:10,26066.44068
2/3/2017 1:20,25529.49153
2/3/2017 1:30,25151.18644
2/3/2017 1:40,24785.08475
2/3/2017 1:50,24480.0
2/3/2017 2:00,24370.16949
2/3/2017 2:10,24150.50847
2/3/2017 2:20,23717.28814
2/3/2017 2:30,23345.08475
2/3/2017 2:40,23259.66102
2/3/2017 2:50,23155.9322
2/3/2017 3:00,23180.33898
2/3/2017 3:10,23015.59322
2/3/2017 3:20,23015.59322
2/3/2017 3:30,22826.44068
2/3/2017 3:40,22814.23729
2/3/2017 3:50,22716.61017
2/3/2017 4:00,22649.49153
2/3/2017 4:10,22863.05085
2/3/2017 4:20,23033.89831
2/3/2017 4:30,23076.61017
2/3/2017 4:40,22917.9661
2/3/2017 4:50,22771.52542
2/3/2017 5:00,22698.30508
2/3/2017 5:10,22808.13559
2/3/2017 5:20,23015.59322
2/3/2017 5:30,23522.0339
2/3/2017 5:40,24168.81356
2/3/2017 5:50,25364.74576
2/3/2017 6:00,25297.62712
2/3/2017 6:10,24846.10169
2/3/2017 6:20,24565.42373
2/3/2017 6:30,24321.35593
2/3/2017 6:40,24168.81356
2/3/2017 6:50,23131.52542
2/3/2017 7:00,21960.0
2/3/2017 7:10,21386.44068
2/3/2017 7:20,21404.74576
2/3/2017 7:30,21349.83051
2/3/2017 7:40,21593.89831
2/3/2017 7:50,21905.08475
2/3/2017 8:00,22435.9322
2/3/2017 8:10,23088.81356
2/3/2017 8:20,24016.27119
2/3/2017 8:30,24394.57627
2/3/2017 8:40,25224.40678
2/3/2017 8:50,25663.72881
2/3/2017 9:00,26127.45763
2/3/2017 9:10,26932.88136
2/3/2017 9:20,27964.0678
2/3/2017 9:30,28677.9661
2/3/2017 9:40,29184.40678
2/3/2017 9:50,29678.64407
2/3/2017 10:00,30148.47458
2/3/2017 10:10,30691.52542
2/3/2017 10:20,31173.55932
2/3/2017 10:30,31576.27119
2/3/2017 10:40,32229.15254
2/3/2017 10:50,32723.38983
2/3/2017 11:00,33162.71186
2/3/2017 11:10,33510.50847
2/3/2017 11:20,33620.33898
2/3/2017 11:30,33608.13559
2/3/2017 11:40,33840.0
2/3/2017 11:50,34029.15254
2/3/2017 12:00,33852.20339
2/3/2017 12:10,33717.9661
2/3/2017 12:20,32973.55932
2/3/2017 12:30,32467.11864
2/3/2017 12:40,31759.32203
2/3/2017 12:50,31606.77966
2/3/2017 13:00,31478.64407
2/3/2017 13:10,31625.08475
2/3/2017 13:20,32168.13559
2/3/2017 13:30,33229.83051
2/3/2017 13:40,33205.42373
2/3/2017 13:50,33065.08475
2/3/2017 14:00,32570.84746
2/3/2017 14:10,32448.81356
2/3/2017 14:20,32143.72881
2/3/2017 14:30,32387.79661
2/3/2017 14:40,32369.49153
2/3/2017 14:50,32180.33898
2/3/2017 15:00,31991.18644
2/3/2017 15:10,31942.37288
2/3/2017 15:20,32033.89831
2/3/2017 15:30,31856.94915
2/3/2017 15:40,31588.47458
2/3/2017 15:50,31539.66102
2/3/2017 16:00,31594.57627
2/3/2017 16:10,31326.10169
2/3/2017 16:20,31527.45763
2/3/2017 16:30,31539.66102
2/3/2017 16:40,31344.40678
2/3/2017 16:50,31106.44068
2/3/2017 17:00,30746.44068
2/3/2017 17:10,30953.89831
2/3/2017 17:20,31423.72881
2/3/2017 17:30,32631.86441
2/3/2017 17:40,33791.18644
2/3/2017 17:50,36183.05085
2/3/2017 18:00,38635.9322
2/3/2017 18:10,40466.44068
2/3/2017 18:20,41363.38983
2/3/2017 18:30,41375.59322
2/3/2017 18:40,41760.0
2/3/2017 18:50,41772.20339
2/3/2017 19:00,41467.11864
2/3/2017 19:10,41448.81356
2/3/2017 19:20,41400.0
2/3/2017 19:30,41009.49153
2/3/2017 19:40,41113.22034
2/3/2017 19:50,40875.25424
2/3/2017 20:00,40985.08475
2/3/2017 20:10,41387.79661
2/3/2017 20:20,41534.23729
2/3/2017 20:30,41345.08475
2/3/2017 20:40,41589.15254
2/3/2017 20:50,41058.30508
2/3/2017 21:00,40899.66102
2/3/2017 21:10,40252.88136
2/3/2017 21:20,40063.72881
2/3/2017 21:30,39441.35593
2/3/2017 21:40,39038.64407
2/3/2017 21:50,38947.11864
2/3/2017 22:00,38721.35593
2/3/2017 22:10,38324.74576
2/3/2017 22:20,37690.16949
2/3/2017 22:30,37025.08475
2/3/2017 22:40,36518.64407
2/3/2017 22:50,36006.10169
2/3/2017 23:00,35090.84746
2/3/2017 23:10,34444.0678
2/3/2017 23:20,33919.32203
2/3/2017 23:30,32997.9661
2/3/2017 23:40,32064.40678
2/3/2017 23:50,31448.13559
2/4/2017 0:00,30331.52542
2/4/2017 0:10,29733.55932
2/4/2017 0:20,29184.40678
2/4/2017 0:30,28543.72881
2/4/2017 0:40,27970.16949
2/4/2017 0:50,27335.59322
2/4/2017 1:00,26707.11864
2/4/2017 1:10,26218.98305
2/4/2017 1:20,25517.28814
2/4/2017 1:30,25145.08475
2/4/2017 1:40,24919.32203
2/4/2017 1:50,24724.0678
2/4/2017 2:00,24364.0678
2/4/2017 2:10,24095.59322
2/4/2017 2:20,23705.08475
2/4/2017 2:30,23491.52542
2/4/2017 2:40,23406.10169
2/4/2017 2:50,23113.22034
2/4/2017 3:00,22997.28814
2/4/2017 3:10,22917.9661
2/4/2017 3:20,22747.11864
2/4/2017 3:30,22643.38983
2/4/2017 3:40,22381.01695
2/4/2017 3:50,22240.67797
2/4/2017 4:00,22222.37288
2/4/2017 4:10,22374.91525
2/4/2017 4:20,22167.45763
2/4/2017 4:30,22411.52542
2/4/2017 4:40,22344.40678
2/4/2017 4:50,22289.49153
2/4/2017 5:00,22594.57627
2/4/2017 5:10,22612.88136
2/4/2017 5:20,22838.64407
2/4/2017 5:30,23058.30508
2/4/2017 5:40,23570.84746
2/4/2017 5:50,24492.20339
2/4/2017 6:00,24351.86441
2/4/2017 6:10,24113.89831
2/4/2017 6:20,24327.45763
2/4/2017 6:30,24052.88136
2/4/2017 6:40,23241.35593
2/4/2017 6:50,22393.22034
2/4/2017 7:00,21557.28814
2/4/2017 7:10,20776.27119
2/4/2017 7:20,20513.89831
2/4/2017 7:30,20379.66102
2/4/2017 7:40,20757.9661
2/4/2017 7:50,20757.9661
2/4/2017 8:00,21246.10169
2/4/2017 8:10,21801.35593
2/4/2017 8:20,22173.55932
2/4/2017 8:30,23192.54237
2/4/2017 8:40,23839.32203
2/4/2017 8:50,24266.44068
2/4/2017 9:00,24955.9322
2/4/2017 9:10,26023.72881
2/4/2017 9:20,26853.55932
2/4/2017 9:30,27640.67797
2/4/2017 9:40,28018.98305
2/4/2017 9:50,29275.9322
2/4/2017 10:00,29617.62712
2/4/2017 10:10,30038.64407
2/4/2017 10:20,30868.47458
2/4/2017 10:30,31393.22034
2/4/2017 10:40,31814.23729
2/4/2017 10:50,32393.89831
2/4/2017 11:00,32509.83051
2/4/2017 11:10,33205.42373
2/4/2017 11:20,33303.05085
2/4/2017 11:30,33437.28814
2/4/2017 11:40,33675.25424
2/4/2017 11:50,33907.11864
2/4/2017 12:00,33980.33898
2/4/2017 12:10,34004.74576
2/4/2017 12:20,34419.66102
2/4/2017 12:30,34254.91525
2/4/2017 12:40,34498.98305
2/4/2017 12:50,34419.66102
2/4/2017 13:00,34010.84746
2/4/2017 13:10,34084.0678
2/4/2017 13:20,34114.57627
2/4/2017 13:30,33876.61017
2/4/2017 13:40,33791.18644
2/4/2017 13:50,33772.88136
2/4/2017 14:00,34157.28814
2/4/2017 14:10,34077.9661
2/4/2017 14:20,33815.59322
2/4/2017 14:30,33717.9661
2/4/2017 14:40,33980.33898
2/4/2017 14:50,33547.11864
2/4/2017 15:00,33101.69492
2/4/2017 15:10,32961.35593
2/4/2017 15:20,32204.74576
2/4/2017 15:30,31588.47458
2/4/2017 15:40,31130.84746
2/4/2017 15:50,31460.33898
2/4/2017 16:00,31655.59322
2/4/2017 16:10,31307.79661
2/4/2017 16:20,31405.42373
2/4/2017 16:30,31094.23729
2/4/2017 16:40,30868.47458
2/4/2017 16:50,31533.55932
2/4/2017 17:00,31326.10169
2/4/2017 17:10,31362.71186
2/4/2017 17:20,31887.45763
2/4/2017 17:30,32900.33898
2/4/2017 17:40,33998.64407
2/4/2017 17:50,36109.83051
2/4/2017 18:00,38617.62712
2/4/2017 18:10,40863.05085
2/4/2017 18:20,41369.49153
2/4/2017 18:30,41973.55932
2/4/2017 18:40,41674.57627
2/4/2017 18:50,42046.77966
2/4/2017 19:00,42010.16949
2/4/2017 19:10,41796.61017
2/4/2017 19:20,41583.05085
2/4/2017 19:30,41436.61017
2/4/2017 19:40,41698.98305
2/4/2017 19:50,41668.47458
2/4/2017 20:00,40545.76271
2/4/2017 20:10,40307.79661
2/4/2017 20:20,40893.55932
2/4/2017 20:30,41308.47458
2/4/2017 20:40,40942.37288
2/4/2017 20:50,40808.13559
2/4/2017 21:00,40728.81356
2/4/2017 21:10,40374.91525
2/4/2017 21:20,40124.74576
2/4/2017 21:30,39600.0
2/4/2017 21:40,38983.72881
2/4/2017 21:50,38465.08475
2/4/2017 22:00,37983.05085
2/4/2017 22:10,37348.47458
2/4/2017 22:20,37086.10169
2/4/2017 22:30,36622.37288
2/4/2017 22:40,35713.22034
2/4/2017 22:50,35231.18644
2/4/2017 23:00,34376.94915
2/4/2017 23:10,33974.23729
2/4/2017 23:20,33120.0
2/4/2017 23:30,32241.35593
2/4/2017 23:40,31484.74576
2/4/2017 23:50,30477.9661
2/5/2017 0:00,29867.79661
2/5/2017 0:10,28946.44068
2/5/2017 0:20,28275.25424
2/5/2017 0:30,27604.0678
2/5/2017 0:40,27024.40678
2/5/2017 0:50,26694.91525
2/5/2017 1:00,25999.32203
2/5/2017 1:10,25535.59322
2/5/2017 1:20,25175.59322
2/5/2017 1:30,24406.77966
2/5/2017 1:40,24046.77966
2/5/2017 1:50,23583.05085
2/5/2017 2:00,23363.38983
2/5/2017 2:10,23168.13559
2/5/2017 2:20,22936.27119
2/5/2017 2:30,22496.94915
2/5/2017 2:40,22252.88136
2/5/2017 2:50,22063.72881
2/5/2017 3:00,21795.25424
2/5/2017 3:10,21966.10169
2/5/2017 3:20,21740.33898
2/5/2017 3:30,21538.98305
2/5/2017 3:40,21508.47458
2/5/2017 3:50,21526.77966
2/5/2017 4:00,21508.47458
2/5/2017 4:10,21496.27119
2/5/2017 4:20,21532.88136
2/5/2017 4:30,21496.27119
2/5/2017 4:40,21490.16949
2/5/2017 4:50,21532.88136
2/5/2017 5:00,21545.08475
2/5/2017 5:10,21648.81356
2/5/2017 5:20,21630.50847
2/5/2017 5:30,21874.57627
2/5/2017 5:40,22014.91525
2/5/2017 5:50,22814.23729
2/5/2017 6:00,22661.69492
2/5/2017 6:10,22429.83051
2/5/2017 6:20,22350.50847
2/5/2017 6:30,22051.52542
2/5/2017 6:40,21294.91525
2/5/2017 6:50,20312.54237
2/5/2017 7:00,19360.67797
2/5/2017 7:10,18567.45763
2/5/2017 7:20,18170.84746
2/5/2017 7:30,18189.15254
2/5/2017 7:40,18317.28814
2/5/2017 7:50,18128.13559
2/5/2017 8:00,18652.88136
2/5/2017 8:10,18933.55932
2/5/2017 8:20,19141.01695
2/5/2017 8:30,19677.9661
2/5/2017 8:40,20050.16949
2/5/2017 8:50,20410.16949
2/5/2017 9:00,21075.25424
2/5/2017 9:10,21746.44068
2/5/2017 9:20,22301.69492
2/5/2017 9:30,22680.0
2/5/2017 9:40,23180.33898
2/5/2017 9:50,23973.55932
2/5/2017 10:00,24284.74576
2/5/2017 10:10,24864.40678
2/5/2017 10:20,25511.18644
2/5/2017 10:30,26078.64407
2/5/2017 10:40,27006.10169
2/5/2017 10:50,27475.9322
2/5/2017 11:00,27439.32203
2/5/2017 11:10,27921.35593
2/5/2017 11:20,28848.81356
2/5/2017 11:30,29147.79661
2/5/2017 11:40,29404.0678
2/5/2017 11:50,29623.72881
2/5/2017 12:00,29605.42373
2/5/2017 12:10,29629.83051
2/5/2017 12:20,30099.66102
2/5/2017 12:30,30178.98305
2/5/2017 12:40,30246.10169
2/5/2017 12:50,30374.23729
2/5/2017 13:00,30581.69492
2/5/2017 13:10,30679.32203
2/5/2017 13:20,30831.86441
2/5/2017 13:30,31008.81356
2/5/2017 13:40,30758.64407
2/5/2017 13:50,30569.49153
2/5/2017 14:00,30386.44068
2/5/2017 14:10,30197.28814
2/5/2017 14:20,30026.44068
2/5/2017 14:30,30032.54237
2/5/2017 14:40,29904.40678
2/5/2017 14:50,30270.50847
2/5/2017 15:00,29855.59322
2/5/2017 15:10,29483.38983
2/5/2017 15:20,29471.18644
2/5/2017 15:30,28964.74576
2/5/2017 15:40,28726.77966
2/5/2017 15:50,28800.0
2/5/2017 16:00,28610.84746
2/5/2017 16:10,28751.18644
2/5/2017 16:20,28281.35593
2/5/2017 16:30,27317.28814
2/5/2017 16:40,27414.91525
2/5/2017 16:50,27652.88136
2/5/2017 17:00,27567.45763
2/5/2017 17:10,27555.25424
2/5/2017 17:20,28110.50847
2/5/2017 17:30,28842.71186
2/5/2017 17:40,29660.33898
2/5/2017 17:50,31924.0678
2/5/2017 18:00,34651.52542
2/5/2017 18:10,37269.15254
2/5/2017 18:20,38092.88136
2/5/2017 18:30,38623.72881
2/5/2017 18:40,38544.40678
2/5/2017 18:50,38568.81356
2/5/2017 19:00,39154.57627
2/5/2017 19:10,39044.74576
2/5/2017 19:20,39002.0339
2/5/2017 19:30,39008.13559
2/5/2017 19:40,39221.69492
2/5/2017 19:50,39233.89831
2/5/2017 20:00,39233.89831
2/5/2017 20:10,39166.77966
2/5/2017 20:20,39459.66102
2/5/2017 20:30,39130.16949
2/5/2017 20:40,39130.16949
2/5/2017 20:50,39075.25424
2/5/2017 21:00,39124.0678
2/5/2017 21:10,38983.72881
2/5/2017 21:20,38410.16949
2/5/2017 21:30,38184.40678
2/5/2017 21:40,38092.88136
2/5/2017 21:50,38178.30508
2/5/2017 22:00,38666.44068
2/5/2017 22:10,38288.13559
2/5/2017 22:20,37934.23729
2/5/2017 22:30,36695.59322
2/5/2017 22:40,35524.0678
2/5/2017 22:50,34633.22034
2/5/2017 23:00,33949.83051
2/5/2017 23:10,33364.0678
2/5/2017 23:20,32833.22034
2/5/2017 23:30,31997.28814
2/5/2017 23:40,31173.55932
2/5/2017 23:50,30063.05085
2/6/2017 0:00,29568.81356
2/6/2017 0:10,28275.25424
2/6/2017 0:20,27543.05085
2/6/2017 0:30,27225.76271
2/6/2017 0:40,26963.38983
2/6/2017 0:50,26286.10169
2/6/2017 1:00,25309.83051
2/6/2017 1:10,24791.18644
2/6/2017 1:20,24846.10169
2/6/2017 1:30,24309.15254
2/6/2017 1:40,23936.94915
2/6/2017 1:50,23546.44068
2/6/2017 2:00,23277.9661
2/6/2017 2:10,23210.84746
2/6/2017 2:20,23088.81356
2/6/2017 2:30,22911.86441
2/6/2017 2:40,22411.52542
2/6/2017 2:50,22143.05085
2/6/2017 3:00,22075.9322
2/6/2017 3:10,22094.23729
2/6/2017 3:20,21990.50847
2/6/2017 3:30,21850.16949
2/6/2017 3:40,22045.42373
2/6/2017 3:50,22008.81356
2/6/2017 4:00,22069.83051
2/6/2017 4:10,21862.37288
2/6/2017 4:20,21825.76271
2/6/2017 4:30,21679.32203
2/6/2017 4:40,21734.23729
2/6/2017 4:50,21764.74576
2/6/2017 5:00,21783.05085
2/6/2017 5:10,22021.01695
2/6/2017 5:20,22185.76271
2/6/2017 5:30,22472.54237
2/6/2017 5:40,23174.23729
2/6/2017 5:50,24150.50847
2/6/2017 6:00,23808.81356
2/6/2017 6:10,23625.76271
2/6/2017 6:20,23479.32203
2/6/2017 6:30,23467.11864
2/6/2017 6:40,22887.45763
2/6/2017 6:50,22197.9661
2/6/2017 7:00,21386.44068
2/6/2017 7:10,20581.01695
2/6/2017 7:20,20440.67797
2/6/2017 7:30,20709.15254
2/6/2017 7:40,20800.67797
2/6/2017 7:50,21056.94915
2/6/2017 8:00,21734.23729
